year,name,college,position,height_in,weight_lbs,40yards,benchpress,vert_leap_in,broad_jump_in,shuttle,3cone,drafted
2003,carson palmer,Southern California,QB,77,232,4.65,,,,,,Y
2016,cardale jones,Ohio State,QB,77,253,4.81,,36,,,,Y
2011,cam newton,Auburn,QB,77,248,4.56,,35,126,4.18,6.92,Y
1999,cade mcnown,UCLA,QB,72.9,213,4.76,,33.5,108,4.28,7.27,Y
2003,byron leftwich,Marshall (WV),QB,77.4,241,5.1,,,,,,Y
2014,bryn renner,North Carolina,QB,75.25,228,4.87,,25.5,108,4.3,7.22,N
2015,bryce petty,Baylor,QB,74.88,230,4.87,,34,121,4.13,6.91,Y
2005,bryan randall,Virginia Tech,QB,72.25,225,4.72,,33,112,4.08,6.97,N
2015,bryan bennett,Southeastern Louisiana,QB,74.25,211,4.81,,37,125,4.2,7.13,N
2006,bruce gradkowski,Toledo,QB,73.38,217,4.63,,34,107,4.16,7.12,Y
2006,bruce eugene,Grambling State (LA),QB,72.25,260,5.13,,27.5,94,4.76,7.97,N
2006,brodie croyle,Alabama,QB,74.5,205,4.94,,30.5,104,4.25,7.34,Y
2012,brock osweiler,Arizona State,QB,78.88,242,4.83,,,,,,Y
1999,brock huard,Washington,QB,77,227,5.12,,30.5,107,4.44,7.44,Y
2005,brock berlin,Miami (FL),QB,73.5,221,4.89,,29,106,4.54,7.49,N
2003,brian st pierre,Boston College,QB,75,218,4.82,,30,106,,,Y
1999,brian kuklick,Wake Forest,QB,74.1,204,4.9,,31,103,4.56,7.66,N
2009,brian hoyer,Michigan State,QB,74,215,5.02,,32,109,4.42,7.1,N
2008,brian brohm,Louisville,QB,74.88,230,4.85,,30,115,4.55,7.13,Y
2015,brett hundley,UCLA,QB,75.25,226,4.63,,36,120,3.98,6.93,Y
2006,brett basanez,Northwestern,QB,73.25,220,4.79,,34,114,4.22,6.75,N
2012,brandon weeden,Oklahoma State,QB,75.5,221,4.89,,,,,,Y
2016,brandon doughty,Western Kentucky,QB,74.75,213,5.22,,27,103,4.52,7.49,Y
2002,brandon doman,Brigham Young,QB,73.8,210,4.87,,32.5,106,4.08,6.9,Y
2015,brandon bridge,South Alabama,QB,76.38,229,4.72,,33,110,4.37,7.18,N
2016,brandon allen,Arkansas,QB,73.38,217,4.84,,28,110,4.33,7.06,Y
2007,brady quinn,Notre Dame,QB,75.75,232,4.73,24,,,,,Y
2004,bradlee van pelt,Colorado State,QB,74.3,231,4.96,,33.5,115,4.11,6.89,Y
2013,brad sorensen,Southern Utah,QB,76.5,229,4.97,,29,112,4.55,7.17,Y
1997,brad otton,Southern California,QB,78.1,224,5,,31.5,112,4.39,7.54,N
2003,brad banks,Iowa,QB,70.8,201,4.67,,33.5,112,,,N
2015,blake sims,Alabama,QB,71.5,218,4.57,,30.5,115,,,N
2014,blake bortles,Central Florida,QB,77,232,4.93,,32.5,114,4.21,7.08,Y
2011,blaine gabbert,Missouri,QB,76.38,234,4.61,,33.5,120,4.26,6.84,Y
2012,bj coleman,Tennessee-Chattanooga,QB,75,233,4.95,,,109,4.38,7.07,Y
2000,bill burke,Michigan State,QB,75.9,206,5.07,,28.5,107,4.42,7.46,N
2008,bernard morris,Marshall (WV),QB,75,223,4.77,18,24.5,109,,,N
2004,ben roethlisberger,Miami (OH),QB,76.9,241,4.75,,,,,,Y
2006,barrick nealy,Texas State,QB,76,226,4.65,,32.5,114,4.26,6.94,N
2018,baker mayfield,Oklahoma,QB,73,215,4.84,,29,111,4.28,7,Y
2012,austin davis,Southern Mississippi,QB,73.63,219,4.69,,31,109,4.11,6.73,N
2018,austin allen,Arkansas,QB,72,210,4.81,,29.5,112,4.48,7.18,N
1999,anthony wright,South Carolina,QB,73.4,195,4.74,,31,116,4.35,7.45,N
2008,anthony morelli,Penn State,QB,75.63,231,5.09,16,26.5,108,4.6,7.43,N
2015,anthony boone,Duke,QB,72.25,231,5.03,,26.5,100,4.62,7.47,N
2011,andy dalton,Texas Christian,QB,74,215,4.83,,29.5,106,4.27,6.93,Y
2012,andrew luck,Stanford,QB,76,234,4.59,,36,124,4.28,6.8,Y
2005,alex smith,Utah,QB,76.13,217,4.78,,32,113,3.96,6.82,Y
2005,alex smith,Utah,QB,76.13,217,4.78,,32,113,3.96,6.82,Y
2008,alex brink,Washington State,QB,74.25,211,5.03,,28,112,4.19,7.22,Y
2017,alek torgersen,Pennsylvania,QB,75,230,,,,,4.31,,N
1999,akili smith,Oregon,QB,74.8,227,4.7,,34,111,4.29,6.99,Y
2014,aj mccarron,Alabama,QB,75.25,220,4.94,,28,99,4.34,,Y
2005,adrian mcpherson,Florida State,QB,75.5,218,4.73,22,34.5,128,4.08,6.93,Y
2008,adam tafralis,San Jose State,QB,73.13,221,4.85,,32,108,4.33,7.14,N
2005,aaron rodgers,California,QB,74,223,4.75,,34.5,110,,7.38,Y
2012,aaron corp,Richmond (VA),QB,75.5,215,4.61,,31.5,106,4.3,7.03,N
1999,aaron brooks,Virginia,QB,75.5,203,4.59,,35.5,118,4.29,7.52,Y
